block_number,transaction_index,from_address,to_address,time_stamp,contract_address,value
14533877,37,0x539bbea6343b5fae832f78a4bcc14705666bb9db,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649269492,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,50
14533877,37,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649269492,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,50
14533907,83,0xf781beee13e209325cea11eaab352aa31289f634,0xe76820f1db773b1d62a3d22f47259705cc5fa4e6,1649269940,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,67.8222324
14533942,0,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x7d4ab933436026f8591d4932b76007c4308bb679,1649270352,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,38.57365995
14533942,1,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1649270352,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,35.38769185
14533963,22,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x49daaec84536d4169e63dc0f7439611d2a3ab799,1649270614,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1151.912055
14533976,180,0x49daaec84536d4169e63dc0f7439611d2a3ab799,0x0000000000000000000000000000000000000000,1649270790,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1151.912055
14533982,77,0xdbba1db074ec1df1e9b08fb22e2fc52280b01c82,0x0000000000000000000000000000000000000000,1649270861,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2
14533996,69,0xeed31a78b20a48461315ba1fcccfd5bd347a24a5,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649270988,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,45.5
14533996,69,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x0000006daea1723962647b7e189d311d757fb793,1649270988,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,45.5
14533998,131,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x4bd44ca354a0623c6ee1b42ce9cee23ccdd6c264,1649271030,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,43.98660848
14534002,167,0x4bd44ca354a0623c6ee1b42ce9cee23ccdd6c264,0x0000000000000000000000000000000000000000,1649271116,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,43.986609
14534006,62,0x8842ef3cbaecadc9a9cff5f4c7a1dc350e3bb85d,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,1649271180,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14534006,62,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649271180,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14534014,159,0x5ced62c72f2cf0ec579e8b9a69e246cb85f1ea2e,0x33417c0368fa0a24195af4e02804d93a9f0989b3,1649271298,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14534014,162,0x815923da1f18effc2efaa6eb4bcd6d4302b226a1,0xc5d8c670330e992e6216663b3fedc2ae93e84e1a,1649271298,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14534031,16,0xc5d8c670330e992e6216663b3fedc2ae93e84e1a,0x77696bb39917c91a0c3908d577d5e322095425ca,1649271566,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14534032,78,0x33417c0368fa0a24195af4e02804d93a9f0989b3,0x77696bb39917c91a0c3908d577d5e322095425ca,1649271569,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14534042,149,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,1649271649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.01177859
14534042,149,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3f570c310b6e30bd033981d9d9c30507caec3123,1649271649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.01177859
14534042,194,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649271649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.17371066
14534042,194,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x189c07b8211555d28dcbed255e89f4a08e345f48,1649271649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.17371066
14534057,124,0xdbba1db074ec1df1e9b08fb22e2fc52280b01c82,0x0000000000000000000000000000000000000000,1649271845,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3
14534098,90,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x1d95fa100748a5bf1635e3a2439926053fba8467,1649272436,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,362.3251401
14534108,156,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649272609,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2261.905876
14534111,257,0x77696bb39917c91a0c3908d577d5e322095425ca,0x9ff53a90322c068d7572079ec3c1f307ed3f84b5,1649272638,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.08
14534115,70,0x77696bb39917c91a0c3908d577d5e322095425ca,0x4d6ef6b05f2083111092a9272f7cf0608652f924,1649272704,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.27428571
14534119,114,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x9bd39944b67d5a1311966b66a5985e3accec7a40,1649272724,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23.9371
14534129,133,0x66448e565cd9fc8610f463a2fb07cbf3df5cc389,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1649272869,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,13.5122258
14534178,108,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649273348,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6166.945346
14534178,295,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xea45b88aa12883ecf982ed28e9663c6c2b556576,1649273348,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.772761192
14534214,69,0x77696bb39917c91a0c3908d577d5e322095425ca,0x65e9493dd48e25b290747dea11f31132b804cf9e,1649273779,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.40999238
14534236,218,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649274042,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.23943413
14534236,218,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xcbad085b3ed9b9802fc00b85f8dfe08f511f4d5f,1649274042,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.23943413
14534272,322,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649274570,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1382.911642
14534301,304,0x77696bb39917c91a0c3908d577d5e322095425ca,0x60466770ab4b6e69be907a0f4919339d5932d753,1649275020,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,429
14534312,11,0x190346047021ec9cf9a8b2d06a9fd796227c06aa,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649275189,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.15
14534312,11,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1649275189,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.15
14534331,36,0x0000000000000000000000000000000000000000,0x2c7a314ac4e52a6cd38147f8b4ba28462bb3699d,1649275335,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.990871
14534342,19,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x86531b01a7952cf9e2fc9f2e8e4f51261a06be2c,1649275435,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14534342,28,0x2c7a314ac4e52a6cd38147f8b4ba28462bb3699d,0x5f65f7b609678448494de4c87521cdf6cef1e932,1649275435,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.990871
14534348,16,0x0000000000000000000000000000000000000000,0x2c7a314ac4e52a6cd38147f8b4ba28462bb3699d,1649275549,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,940.479321
14534369,36,0x2c7a314ac4e52a6cd38147f8b4ba28462bb3699d,0x5f65f7b609678448494de4c87521cdf6cef1e932,1649275781,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,940.479321
14534380,13,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x86531b01a7952cf9e2fc9f2e8e4f51261a06be2c,1649275911,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,8.265262
14534384,260,0x77696bb39917c91a0c3908d577d5e322095425ca,0x0f5dd15a7993cc912db84d203be3796906bdf7bd,1649275935,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14534396,48,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2d9f3422ca09c374a266869abee65444156fa48f,1649276122,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.1
14534398,23,0x0000000000000000000000000000000000000000,0x9c7b84be5d69bb41a718a4af921e44730a277f90,1649276142,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,49.4505
14534398,40,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xdc59c0f8d64b706e8bea9fec998a0a0bf852ec2b,1649276142,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,13.9
14534398,228,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x7d4196af553977654df4617ce4c0fed66fb3e6c7,1649276142,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.235167617
14534409,243,0x7d4196af553977654df4617ce4c0fed66fb3e6c7,0x0000000000000000000000000000000000000000,1649276332,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.235167
14534417,48,0xa270f3ad1a7a82e6a3157f12a900f1e25bc4fbfd,0x0000000000000000000000000000000000000000,1649276401,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,354.1007038
14534423,176,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649276474,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1070.922604
14534436,5,0x9c7b84be5d69bb41a718a4af921e44730a277f90,0x9008d19f58aabd9ed0d60971565aa8510560ab41,1649276706,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,49.45050014
14534436,5,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1649276706,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,22.6675572
14534436,5,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649276706,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,26.4454834
14534439,32,0x0000000000000000000000000000000000000000,0x9095b0969ccd2d44c706ab1c9705cbbe284c5256,1649276744,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.990871
14534453,46,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,1649276871,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23.0031905
14534471,22,0x0000000000000000000000000000000000000000,0x9095b0969ccd2d44c706ab1c9705cbbe284c5256,1649277079,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,18.981
14534479,43,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x1fb2a7e38ee704b5722378d1a91c59dfbaa25127,1649277199,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.106338
14534515,83,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x2688d6e73e38921f15b7eab9c517928da472aff7,1649277607,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.153266838
14534530,237,0x77696bb39917c91a0c3908d577d5e322095425ca,0x7c424a3eaef3a7c519a226beb22ef5f7e4726e34,1649277722,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5
14534535,63,0x60466770ab4b6e69be907a0f4919339d5932d753,0x0000000000000000000000000000000000000000,1649277819,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,429.170111
14534535,162,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xa007a8b840eed1c0f17f172b93ad8be45b977f63,1649277819,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,9.082441558
14534548,55,0x77696bb39917c91a0c3908d577d5e322095425ca,0x192b5ee824720cde1da6c5ba1fc0c06c1aeabd2b,1649278032,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,18.68845735
14534557,124,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x991a63323bb784cfd060a8922048047a41a6b1f4,1649278109,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.1
14534558,293,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649278121,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,685
14534570,18,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x991a63323bb784cfd060a8922048047a41a6b1f4,1649278282,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,4.2
14534570,20,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2d9f3422ca09c374a266869abee65444156fa48f,1649278282,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,21.47435269
14534578,202,0xa007a8b840eed1c0f17f172b93ad8be45b977f63,0x0000000000000000000000000000000000000000,1649278337,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,4.55
14534587,121,0x7c424a3eaef3a7c519a226beb22ef5f7e4726e34,0x9b3e30bc8f743baee2930d3c657623f6a0bc9eb7,1649278442,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.08
14534591,269,0xb5681d4976b20eace038ec5022a179166359fbe0,0x0000000000000000000000000000000000000000,1649278468,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.639722
14534617,143,0x9b3e30bc8f743baee2930d3c657623f6a0bc9eb7,0x0000000000000000000000000000000000000000,1649278768,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.08
14534651,107,0x77696bb39917c91a0c3908d577d5e322095425ca,0x60466770ab4b6e69be907a0f4919339d5932d753,1649279227,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.412
14534679,201,0xa007a8b840eed1c0f17f172b93ad8be45b977f63,0x0000000000000000000000000000000000000000,1649279583,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,4.532441
14534681,101,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1649279598,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23.14814815
14534687,36,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x9d58fb0089536a2baac2526161174a54a7cb80eb,1649279690,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5
14534704,79,0xe98c878c8870aeb614dd338dbbd323581d49e0f0,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649279878,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.75683969
14534704,79,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649279878,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.75683969
14534705,154,0x60466770ab4b6e69be907a0f4919339d5932d753,0x0000000000000000000000000000000000000000,1649279882,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.412
14534725,205,0x77696bb39917c91a0c3908d577d5e322095425ca,0x68751e7f2d548edafa7b667c3d7c3685665ad516,1649280147,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,230.4001626
14534725,238,0x77696bb39917c91a0c3908d577d5e322095425ca,0x24f2ad800a477ed1400ebb1e061385f719a57400,1649280147,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,83.901
14534733,37,0x0000000000000000000000000000000000000000,0xcc88036fa05c86129bf66260c2a905ab2c7b663c,1649280312,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,82.917
14534745,29,0x24f2ad800a477ed1400ebb1e061385f719a57400,0x0000000000000000000000000000000000000000,1649280537,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,83.901
14534747,83,0xcc88036fa05c86129bf66260c2a905ab2c7b663c,0x0000000000000000000000000000000000000000,1649280549,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,82.917
14534757,294,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x5c4657e9950d3f120a2f94ad5eb66231e605ae48,1649280677,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.964649611
14534759,33,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x7ded85a9f1632ed7782852c7be90d5eb41bb954b,1649280698,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.002207
14534763,135,0x5c4657e9950d3f120a2f94ad5eb66231e605ae48,0x0000000000000000000000000000000000000000,1649280732,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.964649
14534765,25,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x9d58fb0089536a2baac2526161174a54a7cb80eb,1649280748,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,147.878931
14534775,115,0x77696bb39917c91a0c3908d577d5e322095425ca,0x0f5dd15a7993cc912db84d203be3796906bdf7bd,1649280885,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,68.061
14534806,42,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2f7a9410a33b59aa743b637267777168eacc9163,1649281251,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14534807,169,0x49b684da7bdbd2a14036b4d511e990c48750f22d,0xc2ea113c212e265f2ce672e15fc97dc9b39b83b3,1649281282,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.6
14534829,122,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xb5c0d867ab9cc7dfe29b290a88f0835746d80cbb,1649281581,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.501640422
14534838,399,0xc2ea113c212e265f2ce672e15fc97dc9b39b83b3,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1649281690,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.85
14534839,307,0x7ded85a9f1632ed7782852c7be90d5eb41bb954b,0x0000000000000000000000000000000000000000,1649281751,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.002207
14534885,62,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xce5245e9851b8b1a3c7c43bab2fef4bbd960a70a,1649282426,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.740639252
14534904,26,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x832a5b020498021d97a3a83900f809a36fd7e050,1649282691,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.1
14534942,24,0x0f5dd15a7993cc912db84d203be3796906bdf7bd,0x40fdb0bab60ba541b72b226be50378b84e9b3d6e,1649283099,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14534943,0,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xb0da2a7f38e7120608319c7b77a1654950767829,1649283116,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.216781
14534947,32,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x832a5b020498021d97a3a83900f809a36fd7e050,1649283154,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.766813
14534957,333,0x40fdb0bab60ba541b72b226be50378b84e9b3d6e,0x0000000000000000000000000000000000000000,1649283302,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14534965,23,0xa71caa1f6791300a91b09fafcf5b410f20576fcb,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649283465,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,7
14534965,23,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1649283465,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,7
14534986,346,0xdc7ac52ed748fb4f65f3a0b502f52b87611e0ac8,0x0000000000000000000000000000000000000000,1649283679,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.24
14535013,39,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0xbcd9a7fab825a0d460a9743640ceb846041f2c63,1649284077,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.441416046
14535034,29,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xda175cfb067a988fc50297ad8d3b01a8c4713685,1649284369,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.847381
14535040,14,0x0f5dd15a7993cc912db84d203be3796906bdf7bd,0x40fdb0bab60ba541b72b226be50378b84e9b3d6e,1649284415,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,68.061
14535050,42,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xda175cfb067a988fc50297ad8d3b01a8c4713685,1649284521,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.467891
14535054,31,0x40fdb0bab60ba541b72b226be50378b84e9b3d6e,0x0000000000000000000000000000000000000000,1649284617,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,68.061
14535087,338,0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649285018,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,9.216259977
14535087,338,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xc7814d61a8236303a8854fc272ca0419a7e18e32,1649285018,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,9.216259977
14535089,66,0x77696bb39917c91a0c3908d577d5e322095425ca,0xb2215c072f4d3e7cdf3006973a12693307711628,1649285093,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.73623836
14535092,182,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1649285141,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3372.938238
14535115,152,0xc8c590a7b002ca4371b4dc52395c21fdb9e8175d,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649285525,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,214.5831158
14535155,53,0x0000000000000000000000000000000000000000,0xfef17feba19680f235d046b7b3cda5f04d80f458,1649286106,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,299.7
14535164,33,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x6b6d2ae91985b54985a223c87670e8acceceb0c6,1649286205,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.0591246
14535168,138,0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649286246,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,8.840100758
14535168,138,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x3d5497c6008cf352f75649aa123880e0d50e0fc1,1649286246,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,8.840100758
14535183,183,0xda175cfb067a988fc50297ad8d3b01a8c4713685,0x0000000000000000000000000000000000000000,1649286422,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.315272
14535208,71,0x688ad51b5321abc2b3fcdef61e9ef152e9634466,0x74de5d4fcbf63e00296fd95d33236b9794016631,1649286716,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.244008654
14535208,71,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1649286716,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.244008654
14535218,62,0xfef17feba19680f235d046b7b3cda5f04d80f458,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649286820,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,299.7
14535226,176,0x6b6d2ae91985b54985a223c87670e8acceceb0c6,0x0000000000000000000000000000000000000000,1649286922,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.059124
14535246,42,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xd7306021ca38d639483b63e7c8c016b6623802d7,1649287167,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.107748
14535267,150,0x77696bb39917c91a0c3908d577d5e322095425ca,0x5945d7e1145873e130c63057b5e75eace9f56a6c,1649287529,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,36.997
14535283,151,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x48f773b3094d10862c9c4dad5ef37ae89244ce87,1649287739,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,112.6266298
14535301,38,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xd2043ac54285f7ad00578be5c7db34412bbeb3d0,1649287954,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,11.57279879
14535314,154,0x5945d7e1145873e130c63057b5e75eace9f56a6c,0x0000000000000000000000000000000000000000,1649288136,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,36.997
14535314,158,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x48f773b3094d10862c9c4dad5ef37ae89244ce87,1649288136,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,4.456079213
14535317,244,0x77696bb39917c91a0c3908d577d5e322095425ca,0x2c8cf899e98c538e3c58319e7e5a0105344a53b6,1649288152,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.765
14535318,197,0xd2043ac54285f7ad00578be5c7db34412bbeb3d0,0x0000000000000000000000000000000000000000,1649288207,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,11.572798
14535320,123,0x48f773b3094d10862c9c4dad5ef37ae89244ce87,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1649288222,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,117.0827091
14535330,94,0x2c8cf899e98c538e3c58319e7e5a0105344a53b6,0x0000000000000000000000000000000000000000,1649288393,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.765
14535349,126,0xd7306021ca38d639483b63e7c8c016b6623802d7,0x58b2ffbcba0f9c02ef208d23ea614bf811cb4969,1649288635,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.107748
14535379,2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,1649288916,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,330.0745538
14535410,64,0x58b2ffbcba0f9c02ef208d23ea614bf811cb4969,0x5f65f7b609678448494de4c87521cdf6cef1e932,1649289307,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.107748
14535416,1,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1649289372,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,131.4166246
